country,location_name,uv_index,Continent,day
Slovenia,Ljubljana,1,Europe,12
Solomon Islands,Honiara,7,Pacific,12
Somalia,Mogadishu,1,Africa,12
South Africa,Pretoria,1,Africa,12
South Korea,Seoul,6,Asia,12
Sudan,Juba,1,Africa,12
Spain,Madrid,1,Europe,12
Sri Lanka,Colombo,1,Asia,12
Sudan,Khartoum,1,Africa,12
Suriname,Paramaribo,1,America,11
Sweden,Stockholm,1,Europe,12
Switzerland,Bern,1,Europe,12
Syria,Damascus,1,Asia,12
Tajikistan,Dushanbe,1,Asia,12
Tanzania,Dodoma,1,Africa,12
Thailand,Bangkok,1,Asia,12
Timor-Leste,Dili,7,Asia,12
Bulgaria,Lom,1,Europe,12
Tonga,Nuku`Aloia,5,Pacific,12
Trinidad and Tobago,Port Of Spain,1,America,11
Tunisia,Tunis,1,Africa,11
Turkey,Ankara,1,Europe,12
Turkmenistan,Ashgabat,1,Asia,12
Tuvalu,Funafuti,6,Pacific,12
Uganda,Kampala,1,Africa,12
Ukraine,Kyiv,1,Europe,12
United Arab Emirates,Abu Dhabi,1,Asia,12
United Kingdom,London,1,Europe,12
United States of America,Washington Park,6,America,11
Uruguay,Montevideo,1,America,11
Uzbekistan,Tashkent,1,Asia,12
Vanuatu,Port Vila,5,Pacific,12
Venezuela,Caracas,1,America,11
Vietnam,Hanoi,6,Asia,12
Yemen,Sanaa,1,Asia,12
Zambia,Lusaka,1,Africa,12
Zimbabwe,Harare,1,Africa,12
Afghanistan,Kabul,1,Asia,13
Albania,Tirana,1,Europe,13
Algeria,Algiers,1,Africa,12
Andorra,Andorra La Vella,1,Europe,13
Angola,Luanda,1,Africa,12
Antigua and Barbuda,Saint John's,7,America,12
Argentina,Buenos Aires,1,America,12
Armenia,Yerevan,1,Asia,13
Australia,Canberra,3,Australia,13
Austria,Vienna,1,Europe,13
Azerbaijan,Baku,1,Asia,13
Bahamas,Nassau,8,America,12
Bahrain,Manama,1,Asia,13
Bangladesh,Dhaka,1,Asia,13
Barbados,Bridgetown,7,America,12
Belarus,Minsk,1,Europe,13
Belgium,Brussels,1,Europe,13
Belize,Belmopan,7,America,12
Benin,Porto-Novo,1,Africa,12
Bhutan,Thimphu,1,Asia,13
Bolivia,Sucre,4,America,12
Bosnia and Herzegovina,Sarajevo,1,Europe,13
Botswana,Gaborone,1,Africa,13
Brazil,Bras,1,America,12
Brunei Darussalam,Bandar Seri Begawan,1,Asia,13
Bulgaria,Sofia,1,Europe,13
Burkina Faso,Ouagadougou,1,Africa,12
Burundi,Bujumbura,1,Africa,13
Madagascar,Ivory,1,Indian,13
Cape Verde,Praia,1,Atlantic,12
Cambodia,Phnom Penh,1,Asia,13
Cameroon,Bafoussam,1,Africa,12
Canada,Ottawa,5,America,12
Central African Republic,Bangui,1,Africa,12
Chad,N'djamena,1,Africa,12
Chile,Santiago,4,America,12
China,Beijing,5,Asia,13
Bulgaria,Bogot,1,Europe,13
Comoros,Moroni,1,Indian,13
Congo,Brazzaville,1,Africa,12
Costa Rica,San Juan,6,America,12
Croatia,Zagreb,1,Europe,13
Cuba,Havana,7,America,12
Cyprus,Nicosia,1,Asia,13
Czech Republic,Prague,1,Europe,13
Democratic Republic of Congo,Kinshasa,1,Africa,12
Denmark,Copenhagen,1,Europe,13
Djibouti,Djibouti,1,Africa,13
Dominica,Roseau,7,America,12
Dominican Republic,Santo Domingo,8,America,12
Ecuador,Quito,3,America,12
Egypt,Cairo,1,Africa,13
El Salvador,San Salvador,7,America,12
Equatorial Guinea,Malabo,1,Africa,12
Eritrea,Asmara,1,Africa,13
Estonia,Tallinn,1,Europe,13
Swaziland,Mbabane,1,Africa,13
Ethiopia,Addis Ababa,1,Africa,13
Fiji Islands,Suva,7,Pacific,13
Finland,Helsinki,1,Europe,13
France,Paris,1,Europe,13
Gabon,Libreville,1,Africa,12
Gambia,Banjul,1,Africa,12
Georgia,Tbilisi,1,Asia,13
Germany,Berlin,1,Europe,13
Ghana,Accra,1,Africa,12
Greece,Athens,1,Europe,13
Grenada,Saint George's,7,America,12
Guatemala,Guatemala City,6,America,12
Guinea,Conakry,1,Africa,12
Guinea-Bissau,Bissau,1,Africa,12
Guyana,Georgetown,1,America,12
Haiti,Port-Au-Prince,7,America,12
Vatican City,Vatican City,1,Europe,13
Honduras,Tegucigalpa,6,America,12
Hungary,Budapest,1,Europe,13
Iceland,Hella,1,Atlantic,12
India,New Delhi,1,Asia,13
Indonesia,Jakarta,1,Asia,13
Iran,Tehran,1,Asia,13
Iraq,Baghdad,1,Asia,13
Ireland,Dublin,1,Europe,12
Israel,Jerusalem,1,Asia,13
Italy,Rome,1,Europe,13
Jamaica,Norman Gardens,8,America,12
Japan,Tokyo,7,Asia,13
Jordan,Amman,1,Asia,13
Kazakhstan,Astana,1,Asia,13
Kenya,Nairobi,1,Africa,13
Kiribati,Tarawa,7,Pacific,13
Kuwait,Kuwait City,1,Asia,13
Kyrghyzstan,Bishkek,1,Asia,13
Indonesia,Laos,1,Asia,13
Latvia,Riga,1,Europe,13
Lebanon,Beirut,1,Asia,13
Lesotho,Maseru,1,Africa,13
Liberia,Monrovia,1,Africa,12
Thailand,Nan,1,Asia,13
Liechtenstein,Vaduz,1,Europe,13
Lithuania,Vilnius,1,Europe,13
Luxembourg,Luxembourg,1,Europe,13
Madagascar,Antananarivo,1,Indian,13
Malawi,Lilongwe,1,Africa,13
Malaysia,Kuala Lumpur,1,Asia,13
Maldives,Farukolhufunadhoo,1,Indian,13
Mali,Bamako,1,Africa,12
Malta,Valletta,1,Europe,13
Marshall Islands,Majuro,7,Pacific,13
Mauritania,Nouakchott,1,Africa,12
Mauritius,Port Louis,1,Indian,13
Mexico,Mexico City,7,America,12
Micronesia,Palikir,6,Pacific,13
Russia,Chi-Chi-Erh,1,Asia,13
Monaco,Monaco,1,Europe,13
Mongolia,Ulaanbaatar,1,Asia,13
Montenegro,Podgorica,1,Europe,13
Morocco,Rabat,1,Africa,12
Mozambique,Maputo,1,Africa,13
Myanmar,Pathein,1,Asia,13
Namibia,Windhoek,1,Africa,13
Turkey,Yaren,1,Europe,13
Nepal,Kathmandu,1,Asia,13
Netherlands,Amsterdam,1,Europe,13
New Zealand,Wellington,4,Pacific,13
Nicaragua,Managua,8,America,12
Niger,Niamey,1,Africa,12
Nigeria,Abuja,1,Africa,12
North Korea,Pyongyang,5,Asia,13
Macedonia,Skopje,1,Europe,13
Norway,Oslo,1,Europe,13
Oman,Muscat,1,Asia,13
Pakistan,Islamabad,1,Asia,13
Palau,Adkip,1,Pacific,13
Bolivia,National,8,America,12
Panama,Panama City,7,America,12
Papua New Guinea,Port Moresby,6,Pacific,13
Paraguay,Carreria,1,America,12
Peru,Lima,5,America,12
Philippines,Manila,7,Asia,13
Poland,Warsaw,1,Europe,13
Portugal,Lisbon,1,Europe,12
Qatar,Doha,1,Asia,13
Romania,Bucharest,1,Europe,13
Russia,Moscow,1,Europe,13
Rwanda,Kigali,1,Africa,13
Saint Kitts and Nevis,Basseterre,7,America,12
Saint Lucia,Castries,7,America,12
Saint Vincent and the Grenadines,Kingstown,7,America,12
Samoa,Apia,7,Pacific,13
San Marino,San Marino,1,Europe,13
Belgium,'S-Gravenwezel,1,Europe,13
Saudi Arabia,Riyadh,1,Asia,13
Senegal,Dakar,1,Africa,12
Serbia,Belgrade,1,Europe,13
Seychelles Islands,Victoria,1,Indian,13
Sierra Leone,Freetown,1,Africa,12
Singapore,Singapore,1,Asia,13
Slovakia,Bratislava,1,Europe,13
Slovenia,Ljubljana,1,Europe,13
Solomon Islands,Honiara,7,Pacific,13
Somalia,Mogadishu,1,Africa,13
South Africa,Pretoria,1,Africa,13
South Korea,Seoul,6,Asia,13
Sudan,Juba,1,Africa,13
Spain,Madrid,1,Europe,13
Sri Lanka,Colombo,1,Asia,13
Sudan,Khartoum,1,Africa,13
Suriname,Paramaribo,1,America,12
Sweden,Stockholm,1,Europe,13
Switzerland,Bern,1,Europe,13
Syria,Damascus,1,Asia,13
Tajikistan,Dushanbe,1,Asia,13
Tanzania,Dodoma,1,Africa,13
Thailand,Bangkok,1,Asia,13
Timor-Leste,Dili,7,Asia,13
Bulgaria,Lom,1,Europe,13
Tonga,Nuku`Aloia,6,Pacific,13
Trinidad and Tobago,Port Of Spain,7,America,12
Tunisia,Tunis,1,Africa,12
Turkey,Ankara,1,Europe,13
Turkmenistan,Ashgabat,1,Asia,13
Tuvalu,Funafuti,6,Pacific,13
Uganda,Kampala,1,Africa,13
Ukraine,Kyiv,1,Europe,13
United Arab Emirates,Abu Dhabi,1,Asia,13
United Kingdom,London,1,Europe,12
United States of America,Washington Park,6,America,12
Uruguay,Montevideo,1,America,12
Uzbekistan,Tashkent,1,Asia,13
Vanuatu,Port Vila,5,Pacific,13
Venezuela,Caracas,6,America,12
Vietnam,Hanoi,1,Asia,13
Yemen,Sanaa,1,Asia,13
Zambia,Lusaka,1,Africa,13
Zimbabwe,Harare,1,Africa,13
Afghanistan,Kabul,1,Asia,14
Albania,Tirana,7,Europe,14
Algeria,Algiers,7,Africa,14
Andorra,Andorra La Vella,4,Europe,14
Angola,Luanda,6,Africa,14
Antigua and Barbuda,Saint John's,7,America,14
Argentina,Buenos Aires,3,America,14
Armenia,Yerevan,6,Asia,14
Australia,Canberra,1,Australia,15
Austria,Vienna,6,Europe,14
Azerbaijan,Baku,6,Asia,14
Bahamas,Nassau,7,America,14
Bahrain,Manama,8,Asia,14
Bangladesh,Dhaka,1,Asia,14
Barbados,Bridgetown,7,America,14
Belarus,Minsk,4,Europe,14
Belgium,Brussels,6,Europe,14
Belize,Belmopan,7,America,14
Benin,Porto-Novo,7,Africa,14
Bhutan,Thimphu,1,Asia,14
Bolivia,Sucre,4,America,14
Bosnia and Herzegovina,Sarajevo,6,Europe,14
Botswana,Gaborone,7,Africa,14
Brazil,Bras,9,America,14
Brunei Darussalam,Bandar Seri Begawan,1,Asia,14
Bulgaria,Sofia,7,Europe,14
Burkina Faso,Ouagadougou,8,Africa,14
Burundi,Bujumbura,7,Africa,14
Madagascar,Ivory,6,Indian,14
Cape Verde,Praia,7,Atlantic,14
Cambodia,Phnom Penh,1,Asia,14
Cameroon,Bafoussam,6,Africa,14
Canada,Ottawa,4,America,14
Central African Republic,Bangui,7,Africa,14
Chad,N'djamena,7,Africa,14
Chile,Santiago,5,America,14
China,Beijing,1,Asia,14
Bulgaria,Bogot,8,Europe,14
Comoros,Moroni,7,Indian,14
Congo,Brazzaville,8,Africa,14
Costa Rica,San Juan,5,America,14
Croatia,Zagreb,5,Europe,14
Cuba,Havana,7,America,14
Cyprus,Nicosia,7,Asia,14
Czech Republic,Prague,6,Europe,14
Democratic Republic of Congo,Kinshasa,8,Africa,14
Denmark,Copenhagen,5,Europe,14
Djibouti,Djibouti,8,Africa,14
Dominica,Roseau,7,America,14
Dominican Republic,Santo Domingo,8,America,14
Ecuador,Quito,5,America,14
Egypt,Cairo,9,Africa,14
El Salvador,San Salvador,6,America,14
Equatorial Guinea,Malabo,7,Africa,14
Eritrea,Asmara,6,Africa,14
Estonia,Tallinn,5,Europe,14
Swaziland,Mbabane,7,Africa,14
Ethiopia,Addis Ababa,4,Africa,14
Fiji Islands,Suva,1,Pacific,15
Finland,Helsinki,5,Europe,14
France,Paris,7,Europe,14
Gabon,Libreville,7,Africa,14
Gambia,Banjul,7,Africa,14
Georgia,Tbilisi,6,Asia,14
Germany,Berlin,6,Europe,14
Ghana,Accra,7,Africa,14
Greece,Athens,7,Europe,14
Grenada,Saint George's,7,America,14
Guatemala,Guatemala City,5,America,14
Guinea,Conakry,6,Africa,14
Guinea-Bissau,Bissau,7,Africa,14
Guyana,Georgetown,8,America,14
Haiti,Port-Au-Prince,8,America,14
Vatican City,Vatican City,7,Europe,14
Honduras,Tegucigalpa,6,America,14
Hungary,Budapest,6,Europe,14
Iceland,Hella,4,Atlantic,14
India,New Delhi,1,Asia,14
Indonesia,Jakarta,1,Asia,14
Iran,Tehran,8,Asia,14
Iraq,Baghdad,9,Asia,14
Ireland,Dublin,5,Europe,14
Israel,Jerusalem,7,Asia,14
Italy,Rome,7,Europe,14
Jamaica,Norman Gardens,7,America,14
Japan,Tokyo,1,Asia,14
Jordan,Amman,7,Asia,14
Kazakhstan,Astana,1,Asia,14
Kenya,Nairobi,6,Africa,14
Kiribati,Tarawa,1,Pacific,15
Kuwait,Kuwait City,10,Asia,14
Kyrghyzstan,Bishkek,1,Asia,14
Indonesia,Laos,1,Asia,14
Latvia,Riga,5,Europe,14
Lebanon,Beirut,7,Asia,14
Lesotho,Maseru,6,Africa,14
Liberia,Monrovia,6,Africa,14
Thailand,Nan,1,Asia,14
Liechtenstein,Vaduz,4,Europe,14
Lithuania,Vilnius,4,Europe,14
Luxembourg,Luxembourg,6,Europe,14
Madagascar,Antananarivo,6,Indian,14
Malawi,Lilongwe,7,Africa,14
Malaysia,Kuala Lumpur,1,Asia,14
Maldives,Farukolhufunadhoo,1,Indian,14
Mali,Bamako,8,Africa,14
Malta,Valletta,7,Europe,14
Marshall Islands,Majuro,1,Pacific,15
Mauritania,Nouakchott,8,Africa,14
Mauritius,Port Louis,6,Indian,14
Mexico,Mexico City,3,America,14
Micronesia,Palikir,1,Pacific,15
Russia,Chi-Chi-Erh,1,Asia,14
Monaco,Monaco,6,Europe,14
Mongolia,Ulaanbaatar,1,Asia,14
Montenegro,Podgorica,7,Europe,14
Morocco,Rabat,6,Africa,14
Mozambique,Maputo,7,Africa,14
Myanmar,Pathein,1,Asia,14
Namibia,Windhoek,7,Africa,14
Turkey,Yaren,7,Europe,14
Nepal,Kathmandu,1,Asia,14
Netherlands,Amsterdam,6,Europe,14
New Zealand,Wellington,1,Pacific,15
Nicaragua,Managua,7,America,14
Niger,Niamey,9,Africa,14
Nigeria,Abuja,6,Africa,14
North Korea,Pyongyang,1,Asia,14
Macedonia,Skopje,8,Europe,14
Norway,Oslo,4,Europe,14
Oman,Muscat,8,Asia,14
Pakistan,Islamabad,1,Asia,14
Palau,Adkip,1,Pacific,14
Bolivia,National,7,America,14
Panama,Panama City,7,America,14
Papua New Guinea,Port Moresby,1,Pacific,15
Paraguay,Carreria,5,America,14
Peru,Lima,5,America,14
Philippines,Manila,1,Asia,14
Poland,Warsaw,5,Europe,14
Portugal,Lisbon,7,Europe,14
Qatar,Doha,9,Asia,14
Romania,Bucharest,8,Europe,14
Russia,Moscow,5,Europe,14
Rwanda,Kigali,6,Africa,14
Saint Kitts and Nevis,Basseterre,7,America,14
Saint Lucia,Castries,8,America,14
Saint Vincent and the Grenadines,Kingstown,7,America,14
Samoa,Apia,1,Pacific,15
San Marino,San Marino,6,Europe,14
Belgium,'S-Gravenwezel,6,Europe,14
Saudi Arabia,Riyadh,10,Asia,14
Senegal,Dakar,7,Africa,14
Serbia,Belgrade,7,Europe,14
Seychelles Islands,Victoria,7,Indian,14
Sierra Leone,Freetown,7,Africa,14
Singapore,Singapore,1,Asia,14
Slovakia,Bratislava,6,Europe,14
Slovenia,Ljubljana,6,Europe,14
Solomon Islands,Honiara,1,Pacific,15
Somalia,Mogadishu,7,Africa,14
South Africa,Pretoria,6,Africa,14
South Korea,Seoul,1,Asia,14
Sudan,Juba,7,Africa,14
Spain,Madrid,7,Europe,14
Sri Lanka,Colombo,1,Asia,14
Sudan,Khartoum,9,Africa,14
Suriname,Paramaribo,8,America,14
Sweden,Stockholm,4,Europe,14
Switzerland,Bern,5,Europe,14
Syria,Damascus,7,Asia,14
Tajikistan,Dushanbe,1,Asia,14
Tanzania,Dodoma,7,Africa,14
Thailand,Bangkok,1,Asia,14
Timor-Leste,Dili,1,Asia,14
Bulgaria,Lom,8,Europe,14
Tonga,Nuku`Aloia,1,Pacific,15
Trinidad and Tobago,Port Of Spain,8,America,14
Tunisia,Tunis,8,Africa,14
Turkey,Ankara,6,Europe,14
Turkmenistan,Ashgabat,7,Asia,14
Tuvalu,Funafuti,1,Pacific,15
Uganda,Kampala,7,Africa,14
Ukraine,Kyiv,7,Europe,14
United Arab Emirates,Abu Dhabi,8,Asia,14
United Kingdom,London,6,Europe,14
United States of America,Washington Park,4,America,14
Uruguay,Montevideo,4,America,14
Uzbekistan,Tashkent,1,Asia,14
Vanuatu,Port Vila,1,Pacific,15
Venezuela,Caracas,7,America,14
Vietnam,Hanoi,1,Asia,14
Yemen,Sanaa,7,Asia,14
Zambia,Lusaka,7,Africa,14
Zimbabwe,Harare,7,Africa,14
Afghanistan,Kabul,1,Asia,15
Albania,Tirana,1,Europe,15
Algeria,Algiers,1,Africa,14
Andorra,Andorra La Vella,1,Europe,15
Angola,Luanda,1,Africa,14
Antigua and Barbuda,Saint John's,7,America,14
Argentina,Buenos Aires,1,America,14
Armenia,Yerevan,1,Asia,15
Australia,Canberra,4,Australia,15
Austria,Vienna,1,Europe,15
Azerbaijan,Baku,1,Asia,15
Bahamas,Nassau,8,America,14
Bahrain,Manama,1,Asia,15
Bangladesh,Dhaka,1,Asia,15
Barbados,Bridgetown,1,America,14
Belarus,Minsk,1,Europe,15
Belgium,Brussels,1,Europe,15
Belize,Belmopan,8,America,14
Benin,Porto-Novo,1,Africa,14
Bhutan,Thimphu,1,Asia,15
Bolivia,Sucre,5,America,14
Bosnia and Herzegovina,Sarajevo,1,Europe,15
Botswana,Gaborone,1,Africa,15
Brazil,Bras,1,America,14
Brunei Darussalam,Bandar Seri Begawan,1,Asia,15
Bulgaria,Sofia,1,Europe,15
Burkina Faso,Ouagadougou,1,Africa,14
Burundi,Bujumbura,1,Africa,15
Madagascar,Ivory,1,Indian,15
Cape Verde,Praia,1,Atlantic,14
Cambodia,Phnom Penh,1,Asia,15
Cameroon,Bafoussam,1,Africa,14
Canada,Ottawa,6,America,14
Central African Republic,Bangui,1,Africa,14
Chad,N'djamena,1,Africa,14
Chile,Santiago,4,America,14
China,Beijing,5,Asia,15
Bulgaria,Bogot,1,Europe,15
Comoros,Moroni,1,Indian,15
Congo,Brazzaville,1,Africa,14
Costa Rica,San Juan,5,America,14
Croatia,Zagreb,1,Europe,15
Cuba,Havana,7,America,14
Cyprus,Nicosia,1,Asia,15
Czech Republic,Prague,1,Europe,15
Democratic Republic of Congo,Kinshasa,1,Africa,14
Denmark,Copenhagen,1,Europe,15
Djibouti,Djibouti,1,Africa,15
Dominica,Roseau,6,America,14
Dominican Republic,Santo Domingo,8,America,14
Ecuador,Quito,4,America,14
Egypt,Cairo,1,Africa,15
El Salvador,San Salvador,6,America,14
Equatorial Guinea,Malabo,1,Africa,14
Eritrea,Asmara,1,Africa,15
Estonia,Tallinn,1,Europe,15
Swaziland,Mbabane,1,Africa,15
Ethiopia,Addis Ababa,1,Africa,15
Fiji Islands,Suva,5,Pacific,15
Finland,Helsinki,1,Europe,15
France,Paris,1,Europe,15
Gabon,Libreville,1,Africa,14
Gambia,Banjul,1,Africa,14
Georgia,Tbilisi,1,Asia,15
Germany,Berlin,1,Europe,15
Ghana,Accra,1,Africa,14
Greece,Athens,1,Europe,15
Grenada,Saint George's,7,America,14
Guatemala,Guatemala City,5,America,14
Guinea,Conakry,1,Africa,14
Guinea-Bissau,Bissau,1,Africa,14
Guyana,Georgetown,1,America,14
Haiti,Port-Au-Prince,7,America,14
Vatican City,Vatican City,1,Europe,15
Honduras,Tegucigalpa,6,America,14
Hungary,Budapest,1,Europe,15
Iceland,Hella,1,Atlantic,14
India,New Delhi,1,Asia,15
Indonesia,Jakarta,1,Asia,15
Iran,Tehran,1,Asia,15
Iraq,Baghdad,1,Asia,15
Ireland,Dublin,1,Europe,14
Israel,Jerusalem,1,Asia,15
Italy,Rome,1,Europe,15
Jamaica,Norman Gardens,6,America,14
Japan,Tokyo,7,Asia,15
Jordan,Amman,1,Asia,15
Kazakhstan,Astana,1,Asia,15
Kenya,Nairobi,1,Africa,15
Kiribati,Tarawa,7,Pacific,15
Kuwait,Kuwait City,1,Asia,15
Kyrghyzstan,Bishkek,1,Asia,15
Indonesia,Laos,1,Asia,15
Latvia,Riga,1,Europe,15
Lebanon,Beirut,1,Asia,15
Lesotho,Maseru,1,Africa,15
Liberia,Monrovia,1,Africa,14
Thailand,Nan,1,Asia,15
Liechtenstein,Vaduz,1,Europe,15
Lithuania,Vilnius,1,Europe,15
Luxembourg,Luxembourg,1,Europe,15
Madagascar,Antananarivo,1,Indian,15
Malawi,Lilongwe,1,Africa,15
Malaysia,Kuala Lumpur,1,Asia,15
Maldives,Farukolhufunadhoo,1,Indian,15
Mali,Bamako,1,Africa,14
Malta,Valletta,1,Europe,15
Marshall Islands,Majuro,6,Pacific,15
Mauritania,Nouakchott,1,Africa,14
Mauritius,Port Louis,1,Indian,15
Mexico,Mexico City,7,America,14
Micronesia,Palikir,7,Pacific,15
Russia,Chi-Chi-Erh,1,Asia,15
Monaco,Monaco,1,Europe,15
Mongolia,Ulaanbaatar,1,Asia,15
Montenegro,Podgorica,1,Europe,15
Morocco,Rabat,1,Africa,14
Mozambique,Maputo,1,Africa,15
Myanmar,Pathein,1,Asia,15
Namibia,Windhoek,1,Africa,15
Turkey,Yaren,1,Europe,15
Nepal,Kathmandu,1,Asia,15
Netherlands,Amsterdam,1,Europe,15
New Zealand,Wellington,2,Pacific,15
Nicaragua,Managua,8,America,14
Niger,Niamey,1,Africa,14
Nigeria,Abuja,1,Africa,14
North Korea,Pyongyang,4,Asia,15
Macedonia,Skopje,1,Europe,15
Norway,Oslo,1,Europe,15
Oman,Muscat,1,Asia,15
Pakistan,Islamabad,1,Asia,15
Palau,Adkip,1,Pacific,15
Bolivia,National,6,America,14
Panama,Panama City,6,America,14
Papua New Guinea,Port Moresby,6,Pacific,15
Paraguay,Carreria,1,America,14
Peru,Lima,5,America,14
Philippines,Manila,7,Asia,15
Poland,Warsaw,1,Europe,15
Portugal,Lisbon,1,Europe,14
Qatar,Doha,1,Asia,15
Romania,Bucharest,1,Europe,15
Russia,Moscow,1,Europe,15
Rwanda,Kigali,1,Africa,15
Saint Kitts and Nevis,Basseterre,7,America,14
Saint Lucia,Castries,7,America,14
Saint Vincent and the Grenadines,Kingstown,7,America,14
Samoa,Apia,6,Pacific,15
San Marino,San Marino,1,Europe,15
Belgium,'S-Gravenwezel,1,Europe,15
Saudi Arabia,Riyadh,1,Asia,15
Senegal,Dakar,1,Africa,14
Serbia,Belgrade,1,Europe,15
Seychelles Islands,Victoria,1,Indian,15
Sierra Leone,Freetown,1,Africa,14
Singapore,Singapore,1,Asia,15
Slovakia,Bratislava,1,Europe,15
Slovenia,Ljubljana,1,Europe,15
Solomon Islands,Honiara,7,Pacific,15
Somalia,Mogadishu,1,Africa,15
South Africa,Pretoria,1,Africa,15
South Korea,Seoul,4,Asia,15
Sudan,Juba,1,Africa,15
Spain,Madrid,1,Europe,15
Sri Lanka,Colombo,1,Asia,15
Sudan,Khartoum,1,Africa,15
Suriname,Paramaribo,1,America,14
Sweden,Stockholm,1,Europe,15
Switzerland,Bern,1,Europe,15
Syria,Damascus,1,Asia,15
Tajikistan,Dushanbe,1,Asia,15
Tanzania,Dodoma,1,Africa,15
Thailand,Bangkok,1,Asia,15
Timor-Leste,Dili,7,Asia,15
Bulgaria,Lom,1,Europe,15
Tonga,Nuku`Aloia,5,Pacific,15
Trinidad and Tobago,Port Of Spain,7,America,14
Tunisia,Tunis,1,Africa,14
Turkey,Ankara,1,Europe,15
Turkmenistan,Ashgabat,1,Asia,15
Tuvalu,Funafuti,7,Pacific,15
Uganda,Kampala,1,Africa,15
Ukraine,Kyiv,1,Europe,15
United Arab Emirates,Abu Dhabi,1,Asia,15
United Kingdom,London,1,Europe,14
United States of America,Washington Park,8,America,14
Uruguay,Montevideo,1,America,14
Uzbekistan,Tashkent,1,Asia,15
Vanuatu,Port Vila,7,Pacific,15
Venezuela,Caracas,6,America,14
Vietnam,Hanoi,1,Asia,15
Yemen,Sanaa,1,Asia,15
Zambia,Lusaka,1,Africa,15
Zimbabwe,Harare,1,Africa,15
Afghanistan,Kabul,1,Asia,16
Albania,Tirana,1,Europe,16
Algeria,Algiers,1,Africa,15
Andorra,Andorra La Vella,1,Europe,16
Angola,Luanda,1,Africa,15
Antigua and Barbuda,Saint John's,1,America,15
Argentina,Buenos Aires,1,America,15
Armenia,Yerevan,1,Asia,16
Australia,Canberra,4,Australia,16
Austria,Vienna,1,Europe,16
Azerbaijan,Baku,1,Asia,16
Bahamas,Nassau,8,America,15
Bahrain,Manama,1,Asia,16
Bangladesh,Dhaka,1,Asia,16
Barbados,Bridgetown,1,America,15
Belarus,Minsk,1,Europe,16
Belgium,Brussels,1,Europe,16
Belize,Belmopan,8,America,15
Benin,Porto-Novo,1,Africa,15
Bhutan,Thimphu,1,Asia,16
Bolivia,Sucre,6,America,15
Bosnia and Herzegovina,Sarajevo,1,Europe,16
Botswana,Gaborone,1,Africa,16
Brazil,Bras,1,America,15
Brunei Darussalam,Bandar Seri Begawan,1,Asia,16
Bulgaria,Sofia,1,Europe,16
Burkina Faso,Ouagadougou,1,Africa,15
Burundi,Bujumbura,1,Africa,16
Madagascar,Ivory,1,Indian,16
Cape Verde,Praia,1,Atlantic,15
Cambodia,Phnom Penh,1,Asia,16
Cameroon,Bafoussam,1,Africa,15
Canada,Ottawa,6,America,15
Central African Republic,Bangui,1,Africa,15
Chad,N'djamena,1,Africa,15
Chile,Santiago,4,America,15
China,Beijing,5,Asia,16
Bulgaria,Bogot,1,Europe,16
Comoros,Moroni,1,Indian,16
Congo,Brazzaville,1,Africa,15
Costa Rica,San Juan,4,America,15
Croatia,Zagreb,1,Europe,16
Cuba,Havana,7,America,15
Cyprus,Nicosia,1,Asia,16
Czech Republic,Prague,1,Europe,16
Democratic Republic of Congo,Kinshasa,1,Africa,15
Denmark,Copenhagen,1,Europe,16
Djibouti,Djibouti,1,Africa,16
Dominica,Roseau,7,America,15
Dominican Republic,Santo Domingo,8,America,15
Ecuador,Quito,5,America,15
Egypt,Cairo,1,Africa,16
El Salvador,San Salvador,6,America,15
Equatorial Guinea,Malabo,1,Africa,15
Eritrea,Asmara,1,Africa,16
Estonia,Tallinn,1,Europe,16
Swaziland,Mbabane,1,Africa,16
Ethiopia,Addis Ababa,1,Africa,16
Fiji Islands,Suva,7,Pacific,16
Finland,Helsinki,1,Europe,16
France,Paris,1,Europe,16
Gabon,Libreville,1,Africa,15
Gambia,Banjul,1,Africa,15
Georgia,Tbilisi,1,Asia,16
Germany,Berlin,1,Europe,16
Ghana,Accra,1,Africa,15
Greece,Athens,1,Europe,16
Grenada,Saint George's,7,America,15
Guatemala,Guatemala City,5,America,15
Guinea,Conakry,1,Africa,15
Guinea-Bissau,Bissau,1,Africa,15
Guyana,Georgetown,1,America,15
Haiti,Port-Au-Prince,6,America,15
Vatican City,Vatican City,1,Europe,16
Honduras,Tegucigalpa,7,America,15
Hungary,Budapest,1,Europe,16
Iceland,Hella,1,Atlantic,15
India,New Delhi,1,Asia,16
Indonesia,Jakarta,1,Asia,16
Iran,Tehran,1,Asia,16
Iraq,Baghdad,1,Asia,16
Ireland,Dublin,1,Europe,15
Israel,Jerusalem,1,Asia,16
Italy,Rome,1,Europe,16
Jamaica,Norman Gardens,7,America,15
Japan,Tokyo,6,Asia,16
Jordan,Amman,1,Asia,16
Kazakhstan,Astana,1,Asia,16
Kenya,Nairobi,1,Africa,16
Kiribati,Tarawa,6,Pacific,16
Kuwait,Kuwait City,1,Asia,16
Kyrghyzstan,Bishkek,1,Asia,16
Indonesia,Laos,1,Asia,16
Latvia,Riga,1,Europe,16
Lebanon,Beirut,1,Asia,16
Lesotho,Maseru,1,Africa,16
Liberia,Monrovia,1,Africa,15
Thailand,Nan,1,Asia,16
Liechtenstein,Vaduz,1,Europe,16
Lithuania,Vilnius,1,Europe,16
